"0,.04029"
"1,.00733"
"2,.00366"
"3,.0"
"4,.01465"
"5,.03297"
"6,.03297"
"7,.06227"
"8,.05495"
"9,.06227"
"10,.04029"
"11,.04762"
"12,.05861"
"13,.03663"
"14,.02198"
"15,.05495"
"16,.04029"
"17,.05861"
"18,.05495"
"19,.05861"
"20,.06227"
"21,.09524"
"22,.03297"
"23,.02564"
