"0,.0"
"1,.0"
"2,.0"
"3,.0"
"4,.0"
"5,.02564"
"6,.12821"
"7,.12821"
"8,.10256"
"9,.07692"
"10,.05128"
"11,.05128"
"12,.0"
"13,.02564"
"14,.05128"
"15,.05128"
"16,.12821"
"17,.02564"
"18,.07692"
"19,.02564"
"20,.0"
"21,.02564"
"22,.02564"
"23,.0"
