"0,.0"
"1,.0"
"2,.0"
"3,.0"
"4,.0"
"5,.0"
"6,.07407"
"7,.18519"
"8,.11111"
"9,.07407"
"10,.0"
"11,.0"
"12,.03704"
"13,.07407"
"14,.03704"
"15,.07407"
"16,.07407"
"17,.07407"
"18,.03704"
"19,.11111"
"20,.0"
"21,.0"
"22,.03704"
"23,.0"
