"0,.02"
"1,.0"
"2,.0"
"3,.0"
"4,.0"
"5,.0"
"6,.06"
"7,.14"
"8,.24"
"9,.0"
"10,.1"
"11,.06"
"12,.02"
"13,.02"
"14,.04"
"15,.0"
"16,.02"
"17,.04"
"18,.14"
"19,.0"
"20,.04"
"21,.04"
"22,.02"
"23,.0"
