"0,.00333"
"1,.0"
"2,.0"
"3,.0"
"4,.00333"
"5,.02"
"6,.03"
"7,.04667"
"8,.05333"
"9,.04"
"10,.05"
"11,.06"
"12,.05667"
"13,.09333"
"14,.04667"
"15,.06667"
"16,.05333"
"17,.08333"
"18,.07333"
"19,.06333"
"20,.05"
"21,.08"
"22,.00667"
"23,.02"
